match_id,placement,level,players_eliminated,time_eliminated,total_damage_to_players,augments,traits,units
EUW1_7311623740,8,6,0,1402.5423583984375,31,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_Squad', 'TFT13_Warband']","[{'character_id': 'TFT13_Fish', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Nocturne', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 1, 'items': []}]"
EUW1_7311623740,4,8,1,1879.642333984375,105,[],"['TFT13_Ambassador', 'TFT13_Challenger', 'TFT13_MachineHerald', 'TFT13_Rebel', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nocturne', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7311623740,5,9,1,1791.52392578125,101,[],"['TFT13_Bruiser', 'TFT13_HighRoller', 'TFT13_Pugilist', 'TFT13_Sniper', 'TFT13_Squad']","[{'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Shooter', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 1, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 1, 'items': []}]"
EUW1_7311623740,6,8,1,1790.4224853515625,105,[],['TFT13_Ambassador'],"[{'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 1, 'items': []}]"
EUW1_7311623740,2,8,2,2005.210693359375,129,[],"['TFT13_JunkerKing', 'TFT13_Sniper', 'TFT13_Titan']","[{'character_id': 'TFT13_Singed', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zeri', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}]"
EUW1_7311623740,3,8,0,1891.9088134765625,115,[],"['TFT13_Bruiser', 'TFT13_Crime', 'TFT13_Invoker', 'TFT13_Titan']","[{'character_id': 'TFT13_Morgana', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Singed', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vex', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 3, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Chainsaw', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 1, 'items': []}]"
EUW1_7311623740,1,9,2,2005.210693359375,189,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_Sorcerer', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}]"
EUW1_7316119489,2,9,1,2132.50146484375,118,[],"['TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_FormSwapper', 'TFT13_Pugilist', 'TFT13_Sniper', 'TFT13_Squad']","[{'character_id': 'TFT13_Shooter', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Chainsaw', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}]"
EUW1_7316119489,8,8,0,1177.2796630859375,50,[],[],"[{'character_id': 'TFT13_Lux', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Jinx', 'tier': 1, 'items': []}]"
EUW1_7316119489,1,9,3,2132.50146484375,175,[],"['TFT13_Ambassador', 'TFT13_Hoverboard', 'TFT13_Sniper', 'TFT13_Watcher']","[{'character_id': 'TFT13_Amumu', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Darius', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vladimir', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Zeri', 'tier': 3, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 1, 'items': []}]"
EUW1_7316119489,6,8,0,1689.7628173828125,56,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_Sorcerer']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7316119489,7,8,0,1426.2933349609375,26,[],"['TFT13_BloodHunter', 'TFT13_HighRoller', 'TFT13_Rebel', 'TFT13_Teamup_UnlikelyDuo', 'TFT13_Titan']","[{'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Jinx', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7316119489,3,9,1,2057.540771484375,120,[],"['TFT13_Ambassador', 'TFT13_Bruiser', 'TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_Sorcerer', 'TFT13_Warband']","[{'character_id': 'TFT13_Zyra', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}]"
EUW1_7316119489,4,9,0,1960.128662109375,85,[],"['TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_FormSwapper', 'TFT13_Sniper', 'TFT13_Squad']","[{'character_id': 'TFT13_Trundle', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7316119489,5,8,1,1866.67041015625,80,[],"['TFT13_Ambusher', 'TFT13_Crime', 'TFT13_Hoverboard', 'TFT13_JunkerKing', 'TFT13_Scrap', 'TFT13_Titan']","[{'character_id': 'TFT13_Singed', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Chainsaw', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Gremlin', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Jinx', 'tier': 1, 'items': []}]"
EUW1_7305426843,5,9,0,1755.4405517578125,98,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_Infused', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ziggs', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blitzcrank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Cassiopeia', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Silco', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}]"
EUW1_7305426843,1,10,3,2034.580810546875,173,[],"['TFT13_Ambusher', 'TFT13_Bruiser', 'TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_JunkerKing', 'TFT13_Martialist', 'TFT13_MissMageTrait', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Squad']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Trundle', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_MissMage', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 2, 'items': []}]"
EUW1_7305426843,4,9,1,1816.7601318359375,90,[],"['TFT13_Ambassador', 'TFT13_Bruiser', 'TFT13_Crime', 'TFT13_Invoker', 'TFT13_Titan']","[{'character_id': 'TFT13_Morgana', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Singed', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Chainsaw', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 1, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 2, 'items': []}]"
EUW1_7305426843,2,10,1,2034.580810546875,129,[],"['TFT13_BloodHunter', 'TFT13_JunkerKing', 'TFT13_MachineHerald', 'TFT13_Sniper', 'TFT13_Squad', 'TFT13_Titan']","[{'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Shooter', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7305426843,7,9,0,1655.7808837890625,69,[],"['TFT13_Ambusher', 'TFT13_Rebel', 'TFT13_Sorcerer', 'TFT13_Titan']","[{'character_id': 'TFT13_Blue', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Akali', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Zoe', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 2, 'items': []}, {'character_id': 'tft13_jinx', 'tier': 2, 'items': []}]"
EUW1_7305426843,8,9,0,1664.69287109375,71,[],"['TFT13_Academy', 'TFT13_Bruiser', 'TFT13_FormSwapper', 'TFT13_Invoker', 'TFT13_Titan']","[{'character_id': 'TFT13_Morgana', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_RenataGlasc', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Malzahar', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7305426843,3,8,2,1915.076904296875,94,[],"['TFT13_Ambassador', 'TFT13_Ambusher', 'TFT13_Hoverboard', 'TFT13_Scrap', 'TFT13_Squad', 'TFT13_Watcher']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gremlin', 'tier': 3, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'tft13_jinx', 'tier': 1, 'items': []}]"
EUW1_7305426843,6,8,0,1752.135986328125,83,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_FormSwapper', 'TFT13_Sorcerer', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Nami', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}]"
EUW1_7313478442,5,9,1,1838.7603759765625,68,[],"['TFT13_Ambassador', 'TFT13_Cabal', 'TFT13_Infused', 'TFT13_Sorcerer', 'TFT13_Watcher']","[{'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ziggs', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blitzcrank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Cassiopeia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Silco', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_LeBlanc', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Mordekaiser', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Sion', 'tier': 1, 'items': []}]"
EUW1_7313478442,6,9,0,1662.3426513671875,68,[],"['TFT13_Ambassador', 'TFT13_Ambusher', 'TFT13_Bruiser', 'TFT13_FormSwapper', 'TFT13_Martialist', 'TFT13_Pugilist', 'TFT13_Scrap']","[{'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Trundle', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Tristana', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Ziggs', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ekko', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}]"
EUW1_7313478442,7,8,0,1604.7535400390625,37,[],"['TFT13_Ambassador', 'TFT13_JunkerKing', 'TFT13_Scrap', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Darius', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Draven', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vladimir', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 2, 'items': []}, {'character_id': 'TFT13_FlyGuy', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Garen', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}]"
EUW1_7313478442,1,10,3,2367.7548828125,207,[],"['TFT13_FormSwapper', 'TFT13_HighRoller', 'TFT13_JunkerKing', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Squad', 'TFT13_Titan', 'TFT13_Warband']","[{'character_id': 'TFT13_Draven', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Red', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 1, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 2, 'items': []}]"
EUW1_7313478442,8,8,0,1421.79052734375,27,[],"['TFT13_Ambassador', 'TFT13_FormSwapper', 'TFT13_Invoker', 'TFT13_Pugilist', 'TFT13_Scrap', 'TFT13_Warband']","[{'character_id': 'TFT13_Darius', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Draven', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Vex', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'tft13_swain', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ambessa', 'tier': 2, 'items': []}]"
EUW1_7313478442,2,9,1,2367.7548828125,155,[],"['TFT13_BloodHunter', 'TFT13_Bruiser', 'TFT13_Experiment', 'TFT13_HighRoller', 'TFT13_MachineHerald', 'TFT13_Pugilist', 'TFT13_Sniper']","[{'character_id': 'TFT13_Urgot', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_DrMundo', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Twitch', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Lieutenant', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Caitlyn', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}]"
EUW1_7313478442,3,9,2,2148.527099609375,151,[],"['TFT13_Academy', 'TFT13_JunkerKing', 'TFT13_MachineHerald', 'TFT13_Martialist', 'TFT13_Rebel', 'TFT13_Scrap', 'TFT13_Titan']","[{'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7313478442,4,9,0,1943.593017578125,94,[],"['TFT13_BloodHunter', 'TFT13_Family', 'TFT13_Pugilist', 'TFT13_Titan', 'TFT13_Warband', 'TFT13_Watcher']","[{'character_id': 'TFT13_Amumu', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Darius', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Blue', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Red', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Vladimir', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Urgot', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Prime', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}]"
EUW1_7313747600,5,9,0,1905.3729248046875,69,[],"['TFT13_Academy', 'TFT13_JunkerKing', 'TFT13_MachineHerald', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Lux', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Rumble', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Viktor', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7313747600,7,7,0,1512.8612060546875,62,[],"['TFT13_Bruiser', 'TFT13_FormSwapper', 'TFT13_Pugilist', 'TFT13_Squad']","[{'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Camille', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Beardy', 'tier': 2, 'items': []}, {'character_id': 'TFT13_TwistedFate', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Vi', 'tier': 1, 'items': []}]"
EUW1_7313747600,6,8,0,1626.7657470703125,49,[],"['TFT13_Academy', 'TFT13_Invoker', 'TFT13_Martialist', 'TFT13_Rebel', 'TFT13_Titan']","[{'character_id': 'TFT13_Irelia', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Leona', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Rell', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Ezreal', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Heimerdinger', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Illaoi', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Corki', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
EUW1_7313747600,2,9,0,2188.02880859375,121,[],"['TFT13_BloodHunter', 'TFT13_Bruiser', 'TFT13_FormSwapper', 'TFT13_Scrap']","[{'character_id': 'TFT13_Trundle', 'tier': 3, 'items': []}, {'character_id': 'TFT13_Fish', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Sett', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Chainsaw', 'tier': 2, 'items': []}, {'character_id': 'TFT13_NunuWillump', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Gangplank', 'tier': 2, 'items': []}, {'character_id': 'tft13_elise', 'tier': 2, 'items': []}, {'character_id': 'TFT13_Jayce', 'tier': 1, 'items': []}, {'character_id': 'TFT13_Warwick', 'tier': 1, 'items': []}, {'character_id': 'TFT13_JayceSummon', 'tier': 1, 'items': []}]"
